Introduction to Computers,,,,,,
,,- Clinical use of pharmacotherapeutic agents and other therapeutic modalities,,,,
,,- Counselling,,,,
,,- Palliation and care of the terminally ill child,,,,
,Common Pediatric Health Problems,,,,,
,,- Scientific basis of illness,,,,
,,,"- Anatomical, biochemical, microbiological, pathological aspects",,,
,,- Sick child management,,,,
,,- Abnormal growth and development,,,,
,,- Pathophysiology of disease,,,,
,,- Care for the sick child,,,,
,,- Care for the terminally ill child,,,,
,,- Common pediatric disorders:,,,,
,,,- Malaria,,,
,,,- HIV,,,
,,,- Anaemia,,,
,,,- Acute respiratory infections,,,
,,,- Diarrhoeal diseases and vomiting,,,
,,,- Nutritional disorders,,,
,,,- Immunizable diseases,,,
,,Systemic Pediatric Disorders,,,,
,,,- Respiratory,,,
,,,,- Congenital disorders,,
,,,,- Inflammatory disorders,,
,,,,- Infective disorders,,
,,,,- Immunologic disorders,,
,,,,- Neoplastic disorders,,
,,,- Neuromuscular,,,
,,,,- Seizure disorders,,
,,,,- Cerebral palsy,,
,,,,- Muscle disorders,,
,,,,- Spinal cord disorders,,
,,,- Reproductive,,,
,,,,- Congenital disorders,,
,,,,- Inflammatory disorders,,
,,,,- Infective disorders,,
,,,,- Immunologic disorders,,
,,,,- Neoplastic disorders,,
,,,- Urinary,,,
,,,,- Congenital disorders,,
,,,,- Inflammatory disorders,,
,,,,- Infective disorders,,
,,,,"- Immunologic disorders (e.g., nephrotic syndrome)",,
,,,,- Neoplastic disorders,,
,,,- Haematologic and Oncologic Disorders,,,
,,,,- Anaemias,,
,,,,- Hemorrhagic disorders,,
,,,,- Leukemias,,
,,,,- Solid tumors of childhood,,
,,,- Cardiovascular,,,
,,,,- Congenital disorders,,
,,,,- Inflammatory disorders,,
,,,,"- Infective disorders (e.g., rheumatic heart disease, infective endocarditis)",,
,,,- Endocrine,,,
,,,,- Thyroid disorders,,
,,,,- Diabetes mellitus,,
,,,,- Growth disorders,,
,,,,- Precocious puberty,,
,,,- Skin and Integumentary,,,
,,,,- Atopy,,
,,,,- Urticaria,,
,,,,- Dermatoses,,
,,,- Behaviour and Psychiatric Disorders,,,
,,,,- Phobias,,
,,,,- Anxiety,,
,,,,- Antisocial behavior,,
,,,,- Truancy,,
,,,,- Drug abuse,,
,,,,- Neurotic disorders,,
,,,,- Psychotic disorders,,
,,,- Adolescent Medicine,,,
,,,,- Neurosis,,
,,,,- Behaviour disorders,,
,,,,- Substance abuse,,
,,,,- Psychotic disorders,,
,,,- Skeletal Systems,,,
,,,,- Congenital disorders,,
,,,,- Inflammatory disorders,,
,,,,- Infectious disorders,,
,,,,- Traumatic disorders,,
,,,,- Degenerative disorders,,
,,,,- Neoplastic disorders,,
,,,- Paediatric Accidents and Emergencies,,,
,,,,- Trauma,,
,,,,- Respiratory Emergencies,,
,,,,,- Acute asthma exacerbation,
,,,,,- Foreign body aspiration,
,,,,,- Croup,
,,,,,- Epiglottitis,
,,,,,- Anaphylaxis,
,,,,- Gastrointestinal Emergencies,,
,,,,,"- Acute abdominal pain (e.g., appendicitis)",
,,,,,- Intussusception,
,,,,,- Ingested foreign bodies,
,,,,,- Gastroenteritis,
,,,,,- Acute dehydration,
,,,,- Cardiac Emergencies,,
,,,,,"- Pediatric arrhythmias (e.g., supraventricular tachycardia)",
,,,,,- Shock,
,,,,,,-hypovolemic-
,,,,,,- septic)
,,,,,- Acute congestive heart failure,
,,,,- Infectious Emergencies,,
,,,,,- Sepsis,
,,,,,- Meningitis,
,,,,,- Pneumonia,
,,,,,- Febrile convulsions,
,,,,- Poisoning,,
,,,,,- Drug overdose,
,,,,,- Household chemical poisoning,
,,,,,"- Bites and stings (e.g., snake bites, insect stings)",
EMERGENCY TRIAGE AND TREATMENT (ETAT),,,,,,
,Neonate ETAT,,,,,
,-Newborn Essential Signs and Symptoms,,,,,
,,-Overview of critical signs and symptoms in newborns,,,,
,,-Early detection,,,,
,,-Management of newborn,,,,
,- Newborn Transition and Adaptation,,,,,
,,- Physiological changes during birth,,,,
,,- Adaptation to extrauterine life,,,,
,- Oxygen Therapy,,,,,
,,- Indications for oxygen therapy,,,,
,,- Methods of oxygen delivery,,,,
,- Neonatal Resuscitation,,,,,
,,- Basic steps of neonatal resuscitation,,,,
,- RDS and CPAP,,,,,
,,- Respiratory Distress Syndrome in neonates,,,,
,,- Use of CPAP (Continuous Positive Airway Pressure) in management,,,,
,- Early Neonatal Hypoglycemia,,,,,
,,- Causes and risks of hypoglycemia in neonates,,,,
,,- Management strategies,,,,
,- Feeds and Fluid Management & Drills,,,,,
,,- Guidelines for neonatal nutrition and hydration,,,,
,,- Fluid balance and resuscitation protocols,,,,
,- Sick Neonate,,,,,
,,- Identifying and managing a sick neonate in emergency situations,,,,
,- Neonatal Jaundice,,,,,
,,- Overview of neonatal jaundice,,,,
,,- Interpretation of jaundice nomograms,,,,
,,- Phototherapy Light & Light Meter,,,,
,,,Proper use of phototherapy for jaundice management,,,
,- Newborn Standards of Care,,,,,
,,- Essential care standards in the neonatal period,,,,
,- Neonatal Resuscitation,,,,,
,,- Use of Radiant Warmer,,,,
,,- Suction Machine,,,,
,,- Phototherapy,,,,
,,- CPAP,,,,
,- Clinical Symptoms and Signs,,,,,
,,- Defining critical clinical symptoms in pediatric emergencies,,,,
,- Introduction to Triage,,,,,
,,- Principles of triage and prioritization in emergency care,,,,
,- ABC Collapsed Child,,,,,
,,- Assessment and management of collapsed pediatric patients,,,,
,,- Hands-on practice in managing collapsed children using the ABC approach,,,,
,- ABC Non-Collapsed Child,,,,,
,,- Managing non-collapsed children in emergency settings,,,,
,- Altered Consciousness - Severe Malaria,,,,,
,,- Identifying and managing altered consciousness in severe malaria,,,,
,- Managing Hypoglycemia/Convulsions,,,,,
,,- Immediate interventions for hypoglycemia and seizures in children,,,,
,- Management of Altered Consciousness,,,,,
,,- Hands-on approaches to managing altered consciousness in pediatric patients,,,,
,- Respiratory Distress,,,,,
,,- Management of respiratory distress in children and neonates,,,,
,- Use of Inhalers – Asthma Demonstration,,,,,
,,- Correct use of inhalers and asthma management,,,,
,- Diarrhoea/Dehydration,,,,,
,,- Recognition and management of dehydration and diarrhea in children,,,,
,- Severe Malnutrition,,,,,
,,- Key aspects of managing severe malnutrition in children,,,,
,,- Feeding,,,,
,,- Nutritional support and feeding strategies for severely malnourished children,,,,
,Prevention and Health Promotion,,,,,
,,"- Recognition of genetic, ethnic, and environmental factors influencing children's health",,,,
,,- Screening programs,,,,
,,- Immunization programs,,,,
,,,- EPI schedules,,,
,,- Communication and advocacy for children's health,,,,
,,- Child health statistics and programmes,,,,
,,- Preventive and promotive child health,,,,
,,- Sanitation and safe water supply,,,,
,,"- Child abuse, delinquency, child labour, advocacy, fostering, and adoption",,,,
,,- Children living in difficult circumstances,,,,
,Research and Ethics,,,,,
,,"- Limitations of scientific underpinnings in diagnosis, management, and prevention",,,,
,,"- Role of research in diagnosis, therapy, and management of patients",,,,
,,- Ethical and medico-legal issues,,,,
,,,"- Informed consent, assent, autopsy",,,
Internal medicine,,,,,,
,Clinical Process,,,,,
,,- Focused history taking,,,,
,,- Comprehensive physical and mental examination,,,,
,,- Recording of clinical data,,,,
,,- Interpretation of findings (OSCE),,,,
,,- Interpretation of results from commonly done investigations:,,,,
,,,- Basic haematology,,,
,,,- Blood biochemistry,,,
,,,- Urine and stool examination,,,
,,,- X-rays,,,
,,,- Basic CT scans,,,
,,,- Electrocardiography,,,
,,,- Basic contrast studies,,,
,,- Clinical decision-making based on available data,,,,
,,- Outline of patient management plan,,,,
,,- Case presentation,,,,
,,- Ultrasound,,,,
,,- Investigations and data interpretation,,,,
,Management of Medical Disorders,,,,,
,,- Designing a comprehensive treatment plan,,,,
,,,- Supportive treatment and optimization,,,
,,,- Definitive treatment,,,
,,,- Medical prophylaxis,,,
,,- Patient monitoring,,,,
,,,- Vital signs,,,
,,,- Clinical and laboratory monitoring,,,
,,- Consultation and referrals,,,,
,,- Rational use of pharmacotherapeutics,,,,
,,- Other therapeutic modalities,,,,
,,- Counselling,,,,
,,- Palliation and care of the terminally ill,,,,
,,- Pathophysiology of the ageing process,,,,
,,- Care of the elderly,,,,
,,"- Medication compliance, dosing, and nutritional needs",,,,
,,"- Principles of human genetics, ethics, and practice in clinical medicine",,,,
,Routine Clinical Procedures,,,,,
,,"- Indications, limitations, potential complications",,,,
,,- Specimen handling,,,,
,,- Procedures:,,,,
,,,- Lumbar puncture,,,
,,,- Insertion of nasogastric tube,,,
,,,- Venepuncture,,,
,,,- Rectal examination,,,
,,,- Bladder catheterization,,,
,,,- Pleural tap,,,
,,,- Ascitic tap,,,
,,,- Cardiopulmonary resuscitation (CPR),,,
,,,- Administer oxygen safely,,,
,,,"- Injections (intravenous, intramuscular, subcutaneous)",,,
,,,- Urinalysis,,,
,,,- Peripheral blood film,,,
,,,- Blood slide for malaria parasites,,,
,,,- CSF analysis,,,
,,,- Bone marrow aspiration,,,
,,,- Nebulization,,,
,,,- Arterial gas sampling,,,
,Common Disorders in Internal Medicine,,,,,
,,- Respiratory Disorders,,,,
,,,- Rhinitis,,,
,,,- Sinusitis,,,
,,,- Laryngitis,,,
,,,- Epiglottitis,,,
,,,- Bronchitis,,,
,,,- Bronchiolitis,,,
,,,- Pneumonitis,,,
,,,- Interstitial lung disease,,,
,,,- Pleuritis,,,
,,,- Pneumonia,,,
,,,- Empyema,,,
,,,- Tuberculosis,,,
,,,- Fungal infections,,,
,,,- Asthma,,,
,,,- Chronic obstructive pulmonary disease,,,
,,,- Hypersensitivity disorders,,,
,,,- Pneumoconioses,,,
,,,- HIV/AIDS,,,
,,,- Aspiration,,,
,,,- Pneumothorax,,,
,,,- Pleural effusion,,,
,,,- Acute and chronic alveolar injury,,,
,,,- ARDS,,,
,,,- Hypoventilation,,,
,,,- Neoplastic disorders,,,
,,,- Idiopathic disorders,,,
,,,- Vascular disorders: pulmonary embolism,,,
,,,- Pulmonary hypertension,,,
,,,- Oxygen and ventilator therapy,,,
,,- Cardiovascular Disorders,,,,
,,,- Acute rheumatic fever,,,
,,,- Rheumatic heart disease,,,
,,,- Valvular heart disease,,,
,,,- Heart failure,,,
,,,- Coronary artery disease,,,
,,,- Risk factors,,,
,,,- Clinical syndromes,,,
,,,- Pericardial disease,,,
,,,- Pericarditis,,,
,,,- Constrictive pericarditis,,,
,,,- Venous thromboembolism,,,
,,,- DVT,,,
,,,- Pulmonary embolism,,,
,,,- Myocarditis,,,
,,,- Cardiomyopathies,,,
,,,- Pulmonary hypertension,,,
,,,- Infective endocarditis,,,
,,,- Dysrhythmias,,,
,,,- Peripheral artery disease,,,
,,,- HIV/AIDS-associated cardiovascular disorders,,,
,,,- Congenital heart disease,,,
,,- Endocrine and Metabolic Disorders,,,,
,,,- Pituitary disorders,,,
,,,- Hypothalamic disorders,,,
,,,- Thyroid disorders,,,
,,,- Parathyroid disorders,,,
,,,- Metabolic bone disorders,,,
,,,- Diabetes mellitus,,,
,,,- Acute complications of diabetes,,,
,,,- Chronic complications of diabetes,,,
,,,- Obesity,,,
,,,- Metabolic syndrome,,,
,,,- Adrenal disorders,,,
,,,- Disorders of lipid metabolism,,,
,,,- Sex hormone disorders,,,
,,,- Neoplastic disorders,,,
,,,- HIV/AIDS-associated endocrine disorders,,,
,,- Neurological Disorders,,,,
,,,- CNS infections (meningitis),,,
,,,- CNS infections (encephalitis),,,
,,,- Cerebrovascular disorders -infarctions),,,
,,,- Cerebrovascular disorders -haemorrhages),,,
,,,- Cerebrovascular disorders - aneurysms),,,
,,,- Seizure disorders,,,
,,,"- Degenerative disorders (e.g., Alzheimer’s)",,,
,,,"- Degenerative disorders (e.g., Parkinson’s)",,,
,,,- Demyelinating disorders,,,
,,,- Diseases of peripheral nerves,,,
,,,- Metabolic deficiencies,,,
,,,- Nutritional deficiencies,,,
,,,- Paroxysmal disorders (headache),,,
,,,- Paroxysmal disorders (trigeminal neuralgia),,,
,,,- Symptoms of ill-defined conditions (coma),,,
,,,- Symptoms of ill-defined conditions (delirium),,,
,,,- Symptoms of ill-defined conditions (confusion),,,
,,- Gastroenteric Disorders,,,,
,,,- Oesophageal disorders (GERD),,,
,,,- Oesophageal disorders (varices),,,
,,,- Oesophageal disorders (motility disorders),,,
,,,- Peptic ulcers,,,
,,,- Gastritis,,,
,,,- Pancreatitis,,,
,,,- Hepatobiliary diseases (Hepatitis),,,
,,,- Hepatobiliary diseases (cirrhosis),,,
,,,- Hepatobiliary diseases (liver failure),,,
,,,- Portal hypertension,,,
,,,- Jaundice (prehepatic),,,
,,,- Jaundice (hepatic),,,
,,,- Jaundice (posthepatic),,,
,,,- Small bowel diseases (Crohn’s),,,
,,,- Small bowel diseases (ulcerative colitis),,,
,,,- Malabsorption syndromes,,,
,,,- Diarrhoeal diseases,,,
,,,- Parasitic infestations,,,
,,,- Food poisoning,,,
,,,- Peritonitis,,,
,,,- Ascites,,,
,,,- HIV/AIDS-related gastrointestinal disorders,,,
,,- Renal Disorders,,,,
,,,- Pyelonephritis,,,
,,,- Cystitis,,,
,,,- Urethritis,,,
,,,- Prostatitis,,,
,,,- Glomerulonephritis,,,
,,,- Interstitial nephritis,,,
,,,- Transplant rejection,,,
,,,- Obstructive uropathy,,,
,,,- Renal failure,,,
,,,- Nephrotic syndrome,,,
,,,- Renal calculi,,,
,,,- Prostatic disorders,,,
,,,- Neoplastic disorders (Wilm’s tumour),,,
,,,- Neoplastic disorders (bladder carcinoma),,,
,,,- Fluid/electrolyte disorders,,,
,,,- Acid-base balance disorders,,,
,,,- End-stage renal disease (transplant),,,
,,- Rheumatological Disorders,,,,
,,,- Connective tissue disorders (Rheumatoid arthritis),,,
,,,- Connective tissue disorders (SLE),,,
,,,- Connective tissue disorders (polymyalgia rheumatica),,,
,,- Haematopoietic and Lymphoreticular Disorders,,,,
,,,- Anaemias (iron deficiency),,,
,,,- Anaemias (megaloblastic),,,
,,,- Anaemias (haemolytic),,,
,,,- Haemophilia,,,
,,,- von Willebrand’s disease,,,
,,,- DIC,,,
,,,- ITP,,,
,,,- Leukaemias,,,
,,,- Lymphomas,,,
,,,- Multiple myeloma,,,
,,,- Polycythaemia rubra vera,,,
,,,- Transfusion reactions,,,
,,- Infectious Diseases,,,,
,,,- Epidemiology,,,
,,,- Prevention,,,
,,,- Clinical and community aspects,,,
,,,"- Mechanisms of disease (aetiology, transmission,pathology)",,,
,,,- Bacterial infections,,,
,,,- Viral infections,,,
,,,- Parasitic infections,,,
,,,- Fungal infections,,,
,,,- Principles of antimicrobial treatment,,,
,,,"- Acute problems (e.g., septicaemia)",,,
,,,- Acute problems (toxic shock),,,
,,,- The immunocompromised host,,,
,,,- Nosocomial infections,,,
,,,- Fever of unknown origin,,,
,,- Oncology (Neoplastic Disorders),,,,
,,,- General aspects of oncology,,,
,,,- Biologic behaviour of tumours,,,
,,,- Primary therapeutic interventions,,,
,,,- Paraneoplastic syndromes,,,
,,,"- Neoplastic disorders (e.g., osteogenic sarcoma)",,,
,,,- Neoplastic disorders (cancers),,,
,,"- Emergency Medicine: Aetiology, pathology, diagnosis, treatment of common emergencies",,,,
,,,- Emergency Conditions:,,,
,,,,status asthmaticus,,
,,,,pulmonary embolism,,
,,,,shock,,
,,,,arrhythmias,,
,,,,Diabetic ketoacidosis,,
,,,,Acute renal failure,,
,,,,status epilepticus,,
,,,,Acute psychotic state,,
,,,,meningitis,,
,,,,cerebrovascular accident,,
,,,,poisoning,,
,,- Health Promotion in Medicine,,,,
,,,"- Factors influencing medical care: socio-economic, cultural, familial, environmental, legal",,,
,,,- Communication and advocacy for health issues,,,
,,,- Prevention of diseases and accidents,,,
,,,"- Role of research, health insurance",,,
Reproductive health,,,,,,
,Obstetric Anatomy and Reproductive Physiology,,,,,
,,- Anatomy of male and female reproductive organs,,,,
,,- The menstrual cycle,,,,
,,- Spermatogenesis,,,,
,,- Sex hormones,,,,
,,- Puberty,,,,
,,- Menopause and male climacteric,,,,
,,- Normal pregnancy:,,,,
,,,- Conception,,,
,,,- Fetal growth and development,,,
,,,- Antepartum management,,,
,,"- Normal labour, delivery, and puerperium",,,,
,,- Fetal death,,,,
,,- Fetal and neonatal physiology,,,,
,Basic Pharmacology and Pharmacotherapeutics in Pregnancy,,,,,
,,- Safety in pregnancy,,,,
,Clinical Process,,,,,
,,- Focused history taking (including socio-cultural issues),,,,
,,- Comprehensive physical and mental examination,,,,
,,- Summarized history,,,,
,,- Recording of clinical data,,,,
,,- Interpretation of findings,,,,
,,- Case presentation,,,,
,Basic Diagnostic and Technical Procedures,,,,,
,,- Partogram,,,,
,,- Recording and record keeping,,,,
,,- Imaging techniques,,,,
,Antenatal Care,,,,,
,,- Obstetric problems:,,,,
,,,- Multiple gestation,,,
,,,- Abortion,,,
,,,- Ectopic pregnancy,,,
,,,- Third trimester issues,,,
,,,- Abnormal bleeding,,,
,,,- Eclampsia,,,
,,,- Gestational diabetes,,,
,,- Disorders associated with the puerperium:,,,,
,,,- Lactational problems,,,
,,,- Postpartum hemorrhage,,,
,,,- Sepsis,,,
,,,- Depression,,,
,,"- Antepartum, intrapartum, and postpartum disorders of the fetus",,,,
,,- Neonatal resuscitation,,,,
,Abnormal Labour,,,,,
,,- Induction,,,,
,,- Methods of operative delivery,,,,
,,- Genital tract trauma,,,,
,,- Prolapse and incontinence (urogynecology),,,,
,Infectious and Other Gynecological Disorders,,,,,
,,"- Vulvovaginitis, salpingitis, pelvic inflammatory disease",,,,
,,"- Toxic shock syndrome, mastitis, breast abscess",,,,
,,"- Orchitis, epididymitis",,,,
,,- Sexually transmitted diseases (including HIV/AIDS),,,,
,,- Prevention of Mother to Child Transmission (PMTCT),,,,
,,"- Abnormal vaginal bleeding, genital tract trauma",,,,
,,- Prolapse and incontinence,,,,
,Gynecological Malignancies,,,,,
,,"- Tumors of the vulva, uterus, cervix, ovaries, breast, testis",,,,
,,- Radiotherapy and chemotherapy,,,,
,,- Investigations:,,,,
,,,- PAP smear,,,
,,,- Colposcopy,,,
,Menstrual and Reproductive Disorders,,,,,
,,- Menstrual disorders,,,,
,,- Infertility,,,,
,,- Polycystic ovarian disease,,,,
,,- Endometriosis,,,,
,,- Sexual dysfunction,,,,
,,- Assisted reproductive technology,,,,
,,- Treatment of menstrual disorders,,,,
,,,- Hormone replacement therapy,,,
,,,- Antimicrobials,,,
,,,- Antineoplastics,,,
,,,- Contraception and pregnancy,,,
,,,- Family planning,,,
,Common Clinical Procedures in OBSGYN,,,,,
,,- Catheterization,,,,
,,- Rupture of membranes,,,,
,,- Normal deliveries,,,,
,,- Resuscitation of the newborn,,,,
,,- Apgar scoring,,,,
,,- Episiotomy and repair,,,,
,,- Repair of perineal tears,,,,
,,- Clinical pelvimetry,,,,
,,- Nasogastric tube insertion,,,,
,,- Manual vacuum aspiration,,,,
,,- Speculum examination,,,,
,,- Pap smear,,,,
,,- Insertion and removal of Intrauterine Contraceptive Devices (IUDs),,,,
,,- Venepuncture,,,,
,,- Induction of labour,,,,
,,"- Vacuum delivery, breech delivery, breech extraction",,,,
,,"- Amniocentesis, paracentesis, culdosentesis",,,,
,,- Hysterosalpingogram,,,,
,,- Laparotomy for ectopic pregnancy,,,,
,,- Manual removal of placenta,,,,
,,- McDonald stitch insertion,,,,
,,- Minilap Bilateral Tubal Ligation,,,,
,,- Caesarean section,,,,
,,- Oophorectomy,,,,
,,- Myomectomy,,,,
,,- Drainage of pelvic abscess,,,,
,,- Laparoscopy,,,,
,,- Basic Cardio Pulmonary Resuscitation (CPR),,,,
,,- Advanced Life Support for Obstetrics (ALSO),,,,
,Communication Skills,,,,,
,,- Patient communication,,,,
,,- Professional communication,,,,
,Research Methods,,,,,
,,- Quantitative studies:,,,,
,,,- Cross-sectional studies,,,
,,,- Case-control studies,,,
,,,- Cohort studies,,,
,,,- Clinical trials,,,
,,,- Community trials,,,
,,- Qualitative studies:,,,,
,,,- Rapid appraisal procedures,,,
,,,- Research proposal writing,,,
,Paediatric and Adolescent Gynecology,,,,,
General surgery,,,,,,
,Principles of Surgery,,,,,
,,- Aseptic and antiseptic techniques,,,,
,,- Hazards and precautions in operating theatre,,,,
,,- Patient evaluation,,,,
,,- Informed consent,,,,
,,- Peri-operative care and management of surgical complications,,,,
,,- Wounds and wound healing,,,,
,,- Fluid therapy and electrolyte balance,,,,
,,- Pain management,,,,
,,- Shock in surgery,,,,
,,- Multiple injury and critical care,,,,
,,- Co-morbidities of surgical importance,,,,
,,- Metabolic response to trauma,,,,
,,- Transfusion and transplant surgery,,,,
,Clinical Process,,,,,
,,- Comprehensive and focused history of a surgical patient,,,,
,,"- Comprehensive physical, mental, emergency directed, and focused examination",,,,
,,- Recording of clinical data,,,,
,,- Interpretation of findings,,,,
,,- Interpretation of results of commonly done investigations,,,,
,,- Clinical decision-making based on the available data,,,,
,,- Case presentation,,,,
,Routine Clinical Procedures in SURGERY,,,,,
,,"- Indications, complications, and limitations of:",,,,
,,,- Venipuncture including blood cultures,,,
,,,- Starting a peripheral venous access,,,
,,,- Basic Cardio Pulmonary Resuscitation (CPR),,,
,,,- Advanced Trauma Life Support (ATLS),,,
,,,- Control of external hemorrhage,,,
,,,- Insertion of nasogastric tube,,,
,,,- Sterile techniques,,,
,,,- Universal precautions,,,
,,,- Injections,,,
,,,- Urethral catheterization,,,
,,,- Fundoscopy,,,
,,,- Suturing of lacerations,,,
,,,- Lumbar puncture,,,
,,,- Incision and drainage of abscess/superficial lesions,,,
,,,- Rectal examination,,,
,,,- Excisional biopsy of lumps,,,
,,,- Suturing of wounds,,,
,,,- Insertion of chest tubes,,,
,,,- Superficial and easily accessible lesions,,,
,,,- Abdominal paracentesis,,,
,,,- Thoracocentesis,,,
,,,- Circumcision,,,
,Investigations and Data Interpretation in surgery,,,,,
,,- Laboratory tests:,,,,
,,,- Hematology,,,
,,,- Blood chemistry,,,
,,,- Urine biochemistry,,,
,,,- Microbiologic tests,,,
,,,- Arterial blood gases,,,
,,,- Coagulation studies,,,
,,,- Cerebrospinal Fluid (CSF) studies,,,
,,,- Endocrinologic tests,,,
,,,- Basic imaging studies,,,
,Management of Surgical Disorders,,,,,
,,- Designing an appropriate comprehensive treatment plan for the surgical problem diagnosed,,,,
,,,- Supportive treatment and optimization of the surgical patient,,,
,,,- Definitive treatment,,,
,,,- Surgical prophylaxis,,,
,,,- Patient monitoring:,,,
,,,,- Vital signs,,
,,,,- Clinical and laboratory monitoring,,
,,,,- Biochemical parameters,,
,,,- Consultation and referrals,,,
,,,- Rational use of pharmacotherapeutics,,,
,,,- Other therapeutic modalities,,,
,,,- Counseling,,,
,,,- Palliation in surgery and care of the terminally ill,,,
,,,"- Pathophysiology of the aging process, care of the elderly, medication compliance, dosing, and nutritional needs",,,
,,,"- Principles of human genetics, ethics, and practice in surgery",,,
,Management of trauma and common emergencies,,,,,
,,Systemic Surgical Disorders,,,,
,,,- Gastrointestinal tract:,,,
,,,,- Acute abdomen,,
,,,,- Congenital disorders,,
,,,,- Dysphagia,,
,,,,- Foreign body,,
,,,,- Caustic burns,,
,,,,- Peptic ulcer disease,,
,,,,- Neoplasms,,
,,,,- Hepatobiliary disorders,,
,,,,- Perianal lesions,,
,,,,- Trauma,,
,,,,- Inflammatory bowel disease,,
,,,,- Gastrointestinal bleeding,,
,,,,- Hernias,,
,,,- Cardiovascular:,,,
,,,,- Congenital vascular lesions,,
,,,,- Infective processes,,
,,,,- Complications of arterial diseases,,
,,,,- Trauma to vessels and heart,,
,,,,- Aneurysms,,
,,,,- Varicose veins and ulcers,,
,,,,- Arteriovenous shunts,,
,,,,- Diseases of pericardium,,
,,,- Endocrine system:,,,
,,,,- Congenital disorders,,
,,,,- Thyroid and parathyroid glands,,
,,,,- Adrenal glands,,
,,,- Genitourinary systems:,,,
,,,,- Congenital disorders,,
,,,,- Infective processes,,
,,,,- Obstructive uropathy,,
,,,,- Hematuria,,
,,,,- Malignancies,,
,,,,- Acute scrotum,,
,,,,- Trauma,,
,,,,- Inguino-scrotal swellings,,
,,,- Nervous system:,,,
,,,,- Congenital lesions,,
,,,,- Infective processes,,
,,,,- Space-occupying lesions,,
,,,,- Head injury,,
,,,,- Cord compression,,
,,,,- Malignancies,,
,,,- Respiratory system:,,,
,,,,- Congenital lesions,,
,,,,- Infective processes,,
,,,,- Pleural effusion,,
,,,,- Chest injury and complications,,
,,,,- Empyema thoracis,,
,,,,- Foreign body in bronchus,,
,,,,- Malignancies,,
,,,- Skin and integumentary:,,,
,,,,- Congenital skin lesions,,
,,,,- Infective processes,,
,,,,- Benign and malignant lesions,,
,,,Plastic surgery,,,
,,,,- Basic reconstructive skin surgery,,
,,,,- Surgical procedures and diagnostic techniques,,
,,,,"- Biopsy (punch, shave, excision)",,
,,,,"- Curettage, electrosurgery, cryosurgery, laser",,
,,,- Diseases of the breast,,,
,,,Tuberculosis in surgery,,,
,,,HIV/AIDS in surgical patients,,,
Orthopedics and Traumatology,,,,,,
,Principles of Surgery,,,,,
,- Aseptic and antiseptic techniques,,,,,
,- Hazards and precautions in operating theatre,,,,,
,- Patient evaluation,,,,,
,- Informed consent,,,,,
,- Peri-operative care and management of surgical complications,,,,,
,- Wounds and wound healing,,,,,
,- Fluid therapy and electrolyte balance,,,,,
,- Pain management,,,,,
,- Shock,,,,,
,- Co-morbidities of surgical importance,,,,,
,- Metabolic response to trauma,,,,,
,- Transfusion,,,,,
,- Bone fixation,,,,,
,- Resuscitation,,,,,
,Clinical Process in ORTHOSURG,,,,,
,,- Focused history taking,,,,
,,- Comprehensive physical examination and mental examination,,,,
,,- Summarized history,,,,
,,- Recording of clinical data,,,,
,,- Interpretation of findings,,,,
,,- Case presentation,,,,
,,- Informed consent,,,,
,,- Pre-operative care,,,,
,Routine Clinical Procedures,,,,,
,,"- Indications, limitations, and complications of routine procedures",,,,
,,- Perform routine clinical procedures including:,,,,
,,,- Specimen handling,,,
,,,"- Interpretation of blood biochemistry, urine biochemistry, X-rays, basic CT, basic contrast studies",,,
,,,- Lumbar puncture,,,
,,,- Insertion of nasogastric (N/G) tube,,,
,,,- Venepuncture,,,
,,,- Suturing of wounds,,,
,,,"- Application of splints, casts, and traction",,,
,,,- Basic Life Support (BLS),,,
,,,- Advanced Trauma Life Support (ATLS),,,
,Investigations and Data Interpretation,,,,,
,,- Interpretation of results:,,,,
,,,- Blood chemistry,,,
,,,- Urine analysis,,,
,,,- X-rays,,,
,,,- Bone CT,,,
,,,- MRI,,,
,Management of Orthopaedic Disorders,,,,,
,,- Designing a comprehensive treatment plan for the orthopaedic/trauma problem diagnosed,,,,
,,- Supportive treatment and optimization of the patient,,,,
,,- Definitive treatment,,,,
,,- Surgical prophylaxis,,,,
,,- Patient monitoring:,,,,
,,,- Vital signs,,,
,,,- Biochemical parameters,,,
,,- Consultation and referrals,,,,
,,- Rational use of pharmacotherapeutics,,,,
,,- Other therapeutic modalities,,,,
,,- Counselling,,,,
,,- Palliation in orthopaedics and care of the terminally ill,,,,
,Common Orthopaedic/Trauma Disorders,,,,,
,,- Bone and joint infections:,,,,
,,- Common fractures and fracture dislocation:sytemic orthopedics,,,,
,,,- Upper limb,,,
,,,,- Clavicle fracture,,
,,,,- Proximal humerus fracture,,
,,,,- Humeral shaft fracture,,
,,,,- Distal radius fracture,,
,,,,- Scaphoid fracture,,
,,,,- Carpal bone fractures,,
,,,,- Metacarpal fractures,,
,,,,- Phalangeal fractures,,
,,,,- Shoulder dislocation,,
,,,,- Elbow dislocation,,
,,,,- Radial head fracture,,
,,,- Lower limb,,,
,,,,- Femoral shaft fracture,,
,,,,- Proximal femur fracture & hip fractures,,
,,,,- Distal femur fracture,,
,,,,- Tibial shaft fracture,,
,,,,- Patellar fracture,,
,,,,- Ankle fractures,,
,,,,- Calcaneal fracture,,
